subject_ids,file_name,annotation_text,special_ratio,majority_vote
11908742,gri_2003_m_46_b05_f16_035.jpg,"that you would grow from adolescent
brilliance and promise to manhood
strength and achievement. For to
be an artist of any kind of any
worth one must have endurance and
character.

When you had a difficulty in focusing
and headache after nine lectures
I felt most sympathetic, good heavens,
after such a splendid effort one
has some reason to have a nervous
reaction - but when one is on the
premises one gives the lecture while
one can still stand! My suspicion
is that you cannot stand the
regularity of even 3 lectures a
week - you realize that you are
popular, that it might even become
a permanency and you are going
to [unclear]bugger[/unclear] the whole thing up-
add to this your remark at the
end of the letter that you are
going to do two hours
",0,FALSE
11908744,gri_2003_m_46_b05_f16_036.jpg,"3 writing a day. Jesus Christ! two hours, and that this may mean missing a day or two with lectures. What the Hell are you going to do with the other 13 hours? How do you think I'd ever have any paintings done if I went on like that-and you aren't even dependent on the light as I am. When you went to the Lefevre you used to have fits of nausea in order not to have to go. So did Michael but he went. Your mother always has migraine. She need not have it, but does the things to promote it just as Georgie escapes from her duties into bed. You know the contempt I feel for her. I hope at least that you recognise your symptoms. I understand cinema going now-back to the safety",0,FALSE
11908745,gri_2003_m_46_b05_f16_037.jpg,"4. of the womb, watching at safe distance the phoney posturings that represent the violence and danger which you think exonerates you from the subtle and complex reality and the dignity of an adult status. Break from your cinematographic chrysalis, my beautiful butterfly come out into the freedom and sunshine of these spring days don't let the cuckoo mock me.
Paul sent me an almost illegible letter - just a little worse than this one - I gathered in one sentence that he would like to see me - and that he has a wonderful idea for a picture but no canvas and no paint. I don't wish to see him at present it would be altogether too painful. I haven't the slightest confidence in him - he is all talk and talent and no character or strength of purpose and I expect that is too late now.",0,FALSE
11908752,gri_2003_m_46_b05_f16_040.jpg,"2 her make up is truly awful!
there's no face left!
I do
wish
that you
could come.
I very much like your Saturalioun Petty
but have not had time to read it more
than once; and the prose poem
seems most interestingly ingenious.
I hope that your lecture went well
yesterday - by the way have you
telephoned Iris yet?
I've no news - I don't need to
do much in the garden - though
on Friday I should plant out some
Lettices - I have done a little 
in the rose-garden and hope to
do a little more this evening - I shall
and have been painting otherwise.
Look after your self, my dearest
and be a wise lion - I love you so 
much and long to see you. I love you Sylvia
",0,TRUE
11908754,gri_2003_m_46_b05_f17_001.jpg,"Pett. 1 - 5 - 52
Dearest Lawrence -
I'm glad you are quite well
again and rather indignant! But
I wish you had answered an earlier
letter - do you expect me on Monday?
You said nothing of this or of
supping with the Woods on that
day. I do not know whether to
come on Monday or to wait until
the weekend following. Financially
I am not madly flush! I have
not been able to save & in spite of
being most careful I thought, I
am a pound down, and as you 
know I had been hoping to put
some money by, I did spend
about 1 guinea on frames of
course, and I'm putting down eggs",0,FALSE
11908756,gri_2003_m_46_b05_f17_002.jpg,"but there is always something.
I am happy to say that it rained in the night and is now deliciously fine again so I can get on with my fig tree and I shall feel reassured by your letter - I'm sorry if I misjudged you - I love you so much - and get depressed easily if parted from you too long. But you don't seem to expect me on Monday - and for economy perhaps I should not come - please let me know by return because I shall want to let Michael know and my father.
If I do not come you will meet the Woods at Roses as arranged I presume?
Dear poet, how I love you and look forward to seeing the City Poem, I love you
Sylvia ",0,FALSE
11908760,gri_2003_m_46_b05_f17_004.jpg,"I know that you are lecturing on
Thursday - are you lecturing on Saturday?
If not perhaps you would come down
on Friday for the week-end? Would
you like that? I have asked the
Clarks - they are coming on Saturday
(if they do come) and will leave on Sunday -
and so could we. If you think this
a good idea and you see the Woods
on Monday perhaps you would discuss
it with them. Clifford I know is willing
and I don't think Marjorie has any
real reason why not - especially as
she leaves me alone in the house
for days with Clifford.
I don't mind being alone in the
house at this time of year as it
is not dark until late, and therefore
not so dreary. I have plenty to do
and hope to get some reading done -
by the way what a good 'Listener'
there is this week - and I have
to dig a trench and manure it 
for the tomatoes and the lettuces",0,FALSE
11908762,gri_2003_m_46_b05_f17_005.jpg,"3 I had thought that I might do it this afternoon, but it is much too wet to dig - and I do not feel even well enough to weed as it is my first day and I feel rather rotten.
I hope that you will be able to meet the woods on Monday - Where is Netherne? I suppose that you are [unclear]betting[/unclear] on ""Looking at Pictures""! The woods will be going to the sex lecture after supper as I said - it is not at the conway hall any more but - well is ""the statesman"" the advertisement says Conway Hall! 
I don't know whether to to be glad or sorry that you are writing what you call ""our operetta"" again - for I fear you may brutalize it - and that I think would be out of keeping - however ""excitingly shocking"" it might seem. I can't say that I like your City [unclear]Poem[/unclear], though I think it extremely brilliant however I must nerve myself and read it again and I may very well have a different ",0,FALSE
11908765,gri_2003_m_46_b05_f17_006.jpg,"4
opinion of it-  at present I find it  Strident and Vicious - perhaps that is how it should be as, on the whole, I hate cities- one needs to be rich or on holiday to enjoy them. I will take care of the copy and bring it with me, unless you would like it before that. I have re-read several times the Saturnalia ditty- which I like very much though the imagery is rather spiteful I think. What's in has to come out, I suppose.

I shall look forward to reading your Pasmore article- my Art News hasn't come this week which is disappointing. I can't say I am glad to hear that Iris is writing for it. I have not confidence in her judgement and little appreciation of her style. I hope the Editor of her paper likes the idea about your Westerns.

I should very much have liked to hear your lecture on the [unclear]Painter[/unclear]-Sculptures",0,FALSE
11908768,gri_2003_m_46_b05_f17_008.jpg,"if you see him on Monday he will no
doubt tell you about it _ he is
most enthusiastic, as were the audiences
some of them even came again.
There were a lot of photographs taken
and I shall buy some and, try to 
construct a picture, it was impossible
to do any sketching on the spot as I
had hoped.
If you are to get this on Monday I
must go and post it. I'm afraid this
is rather a cross letter. I feel
cross and extremely disgruntled - I
suppose it's the date and our coolness
to each other. I don't really feel
I can honestly send you a loving mess-
age, although I love you - and I
wonder why I bother to write long
winded letters to you for you don't
answer them and you tell me the
very minimum about yourself.
Sylvia",0,FALSE
11908777,gri_2003_m_46_b05_f17_012.jpg,"3    you may expect me on Sunday next
by the afternoon bus.  I hope this suits
you.  I am so happy to have your letter
for it seemed to me you had been so
casual about my visit as to suggest
boredom.
Well I must to the post or I will
miss it.
My dear Dandelion, I want so much
to see you--it will be such a long time.
I love you
Sylvia",0,FALSE
11908779,gri_2003_m_46_b05_f17_013.jpg,"Pett 6.5.52

Dearest Lawrence,
I enclose a copy of an advertisement from to-days 'Times' which I think it would be well worth your while to send in for. Especially as you have, and do, lecture so much at the Tate Gallery I see it is rather a rush as the latest date for sending in is May 31st. One of the nice things about a university job is the possibility of travel and study during the vacations.
Thank you for your letter - I feel more cheerful now and more sure that you love me. I think since the Woods have been away I have spent slightly less as I have been living well - but more simply. I ought to make cakes if I want them - but there is so much to do it seems I don't really get the time. I have got my rain but now it won't stop so that I can't get on with my fig tree",0,FALSE
